1,100,95.68883449,96.94499373,100,100,98.52676564
10,100,99.34720522,99.83220519,100,100,99.83588208
20,100,99.60560316,99.94200859,100,100,99.90952235
30,100,99.6872025,99.95817013,100,100,99.92907453
40,100,99.6872025,99.95817013,100,100,99.92907453
50,100,99.72800218,99.96434955,100,100,99.93847034
