1,100,95.71603427,96.94546906,100,100,98.53230067
10,100,99.36080511,99.78609727,100,100,99.82938048
20,100,99.59200326,99.94295927,100,100,99.90699251
30,100,99.6872025,99.95436742,100,100,99.92831398
40,100,99.6872025,99.95912081,100,100,99.92926466
50,100,99.71440228,99.96434955,100,100,99.93575037
