1,100,95.4830786,98.11796313,100,100,98.72020835,98.72020835
10,100,99.33133188,99.62501661,100,100,99.7912697,99.7912697
20,100,99.67248908,99.80633769,100,100,99.89576536,99.89576536
30,100,99.69978166,99.8898783,100,100,99.91793199,99.91793199
40,100,99.7680131,99.91788338,100,100,99.9371793,99.9371793
50,100,99.75436681,99.97009626,100,100,99.94489261,99.94489261
