1,100,94.02964776,91.10117124,100,100,97.0261638
10,100,98.62641099,98.77267369,100,100,99.47981694
20,100,99.18400653,99.33975358,100,100,99.70475202
30,100,98.58561132,99.01794882,100,100,99.52071203
40,100,99.33360533,99.67439252,100,100,99.80159957
50,100,99.18400653,99.79227669,100,100,99.79525664
50,100,99.18400653,99.79227669,100,100,
