1,100,94.11124711,91.02796897,100,100,97.02784322
10,100,98.65361077,98.75413545,100,100,99.48154924
20,100,99.11600707,99.3592425,100,100,99.69504991
30,100,98.88480892,99.21664068,100,100,99.62028992
40,100,99.2248062,99.74189071,100,100,99.79333938
50,100,99.10240718,99.69198007,100,100,99.75887745
50,100,99.10240718,99.69198007,100,100,
